,index,speed,time
1258,19304,36,2023-09-06T09:10:45.000
1259,19305,16,2023-09-06T09:10:45.000
1260,19306,40,2023-09-06T09:10:45.000
1261,19301,24,2023-09-06T09:10:45.000
1262,18540,30,2023-09-06T09:20:54.000
1263,18534,30,2023-09-06T09:20:54.000
1264,18535,25,2023-09-06T09:20:54.000
1265,18536,31,2023-09-06T09:20:54.000
1266,18537,27,2023-09-06T09:20:54.000
1267,18539,23,2023-09-06T09:20:54.000
1268,18541,20,2023-09-06T09:20:54.000
1269,18548,25,2023-09-06T09:20:54.000
1270,18544,29,2023-09-06T09:20:54.000
1271,18552,31,2023-09-06T09:20:54.000
1272,18551,25,2023-09-06T09:20:54.000
1273,18550,34,2023-09-06T09:20:54.000
1274,18542,29,2023-09-06T09:20:54.000
1275,18553,27,2023-09-06T09:20:54.000
1276,18545,24,2023-09-06T09:20:54.000
1277,18549,16,2023-09-06T09:20:54.000
1278,18525,24,2023-09-06T09:20:55.000
1279,18529,25,2023-09-06T09:20:55.000
1280,18526,34,2023-09-06T09:20:55.000
1281,18531,25,2023-09-06T09:20:55.000
1282,18532,37,2023-09-06T09:20:55.000
1283,18533,27,2023-09-06T09:20:55.000
1284,18530,37,2023-09-06T09:20:55.000
1285,17774,25,2023-09-06T09:31:05.000
1286,17760,30,2023-09-06T09:31:06.000
1287,17752,27,2023-09-06T09:31:06.000
1288,17753,25,2023-09-06T09:31:06.000
1289,17754,23,2023-09-06T09:31:06.000
1290,17755,12,2023-09-06T09:31:06.000
1291,17756,27,2023-09-06T09:31:06.000
1292,17757,22,2023-09-06T09:31:06.000
1293,17758,24,2023-09-06T09:31:06.000
1294,17759,17,2023-09-06T09:31:06.000
1295,17751,14,2023-09-06T09:31:06.000
1296,17761,25,2023-09-06T09:31:06.000
1297,17763,29,2023-09-06T09:31:06.000
1298,17764,30,2023-09-06T09:31:06.000
1299,17765,24,2023-09-06T09:31:06.000
1300,17766,18,2023-09-06T09:31:06.000
1301,17767,25,2023-09-06T09:31:06.000
1302,17768,16,2023-09-06T09:31:06.000
1303,17769,28,2023-09-06T09:31:06.000
1304,17770,24,2023-09-06T09:31:06.000
1305,17771,32,2023-09-06T09:31:06.000
1306,17772,38,2023-09-06T09:31:06.000
1307,17762,25,2023-09-06T09:31:06.000
1308,17003,30,2023-09-06T09:40:20.000
1309,17004,35,2023-09-06T09:40:20.000
1310,17006,30,2023-09-06T09:40:20.000
1311,17008,23,2023-09-06T09:40:20.000
1312,17010,23,2023-09-06T09:40:20.000
1313,17012,29,2023-09-06T09:40:20.000
1314,17013,38,2023-09-06T09:40:20.000
1315,17007,33,2023-09-06T09:40:20.000
1316,16985,27,2023-09-06T09:40:21.000
1317,16986,28,2023-09-06T09:40:21.000
1318,16992,25,2023-09-06T09:40:21.000
1319,16988,27,2023-09-06T09:40:21.000
1320,16989,27,2023-09-06T09:40:21.000
1321,16990,27,2023-09-06T09:40:21.000
1322,16991,16,2023-09-06T09:40:21.000
1323,16993,23,2023-09-06T09:40:21.000
1324,16987,18,2023-09-06T09:40:21.000
1325,16995,28,2023-09-06T09:40:21.000
1326,17002,16,2023-09-06T09:40:21.000
1327,17001,29,2023-09-06T09:40:21.000
1328,17000,24,2023-09-06T09:40:21.000
1329,16994,31,2023-09-06T09:40:21.000
1330,16998,22,2023-09-06T09:40:21.000
1331,16997,26,2023-09-06T09:40:21.000
1332,16996,22,2023-09-06T09:40:21.000
1333,16999,29,2023-09-06T09:40:21.000
1334,16244,26,2023-09-06T09:50:30.000
1335,16236,21,2023-09-06T09:50:30.000
1336,16238,5,2023-09-06T09:50:30.000
1337,16239,25,2023-09-06T09:50:30.000
1338,16240,27,2023-09-06T09:50:30.000
1339,16242,27,2023-09-06T09:50:30.000
1340,16243,40,2023-09-06T09:50:30.000
1341,16245,27,2023-09-06T09:50:30.000
1342,16248,25,2023-09-06T09:50:30.000
1343,16247,26,2023-09-06T09:50:30.000
1344,16249,26,2023-09-06T09:50:30.000
1345,16250,22,2023-09-06T09:50:30.000
1346,16251,19,2023-09-06T09:50:30.000
1347,16252,28,2023-09-06T09:50:30.000
1348,16254,28,2023-09-06T09:50:30.000
1349,16255,29,2023-09-06T09:50:30.000
1350,16246,23,2023-09-06T09:50:30.000
1351,16228,24,2023-09-06T09:50:31.000
1352,16227,20,2023-09-06T09:50:31.000
1353,16229,27,2023-09-06T09:50:31.000
1354,16232,30,2023-09-06T09:50:31.000
1355,16231,30,2023-09-06T09:50:31.000
1356,16234,27,2023-09-06T09:50:31.000
1357,16233,20,2023-09-06T09:50:31.000
1358,16230,29,2023-09-06T09:50:31.000
1359,15483,18,2023-09-06T10:01:17.000
1360,15484,30,2023-09-06T10:01:17.000
1361,15487,23,2023-09-06T10:01:17.000
1362,15488,25,2023-09-06T10:01:17.000
1363,15490,27,2023-09-06T10:01:17.000
1364,15492,31,2023-09-06T10:01:17.000
1365,15489,24,2023-09-06T10:01:17.000
1366,15494,28,2023-09-06T10:01:17.000
1367,15496,23,2023-09-06T10:01:17.000
1368,15498,29,2023-09-06T10:01:17.000
1369,15499,30,2023-09-06T10:01:17.000
1370,15501,27,2023-09-06T10:01:17.000
1371,15502,33,2023-09-06T10:01:17.000
1372,15493,29,2023-09-06T10:01:17.000
1373,15462,27,2023-09-06T10:01:18.000
1374,15471,29,2023-09-06T10:01:18.000
1375,15465,26,2023-09-06T10:01:18.000
1376,15466,35,2023-09-06T10:01:18.000
1377,15467,23,2023-09-06T10:01:18.000
1378,15468,28,2023-09-06T10:01:18.000
1379,15469,28,2023-09-06T10:01:18.000
1380,15472,22,2023-09-06T10:01:18.000
1381,15464,17,2023-09-06T10:01:18.000
1382,15474,27,2023-09-06T10:01:18.000
1383,15481,19,2023-09-06T10:01:18.000
1384,15480,21,2023-09-06T10:01:18.000
1385,15479,24,2023-09-06T10:01:18.000
1386,15473,23,2023-09-06T10:01:18.000
1387,15477,20,2023-09-06T10:01:18.000
1388,15476,29,2023-09-06T10:01:18.000
1389,15475,26,2023-09-06T10:01:18.000
1390,15478,23,2023-09-06T10:01:18.000
1391,14780,35,2023-09-06T10:10:35.000
1392,14777,19,2023-09-06T10:10:35.000
1393,14755,30,2023-09-06T10:10:36.000
1394,14756,27,2023-09-06T10:10:36.000
1395,14757,29,2023-09-06T10:10:36.000
1396,14758,28,2023-09-06T10:10:36.000
1397,14759,25,2023-09-06T10:10:36.000
1398,14760,34,2023-09-06T10:10:36.000
1399,14761,29,2023-09-06T10:10:36.000
1400,14762,23,2023-09-06T10:10:36.000
1401,14763,27,2023-09-06T10:10:36.000
1402,14765,23,2023-09-06T10:10:36.000
1403,14766,25,2023-09-06T10:10:36.000
1404,14767,25,2023-09-06T10:10:36.000
1405,14769,20,2023-09-06T10:10:36.000
1406,14770,34,2023-09-06T10:10:36.000
1407,14771,26,2023-09-06T10:10:36.000
1408,14772,29,2023-09-06T10:10:36.000
1409,14773,23,2023-09-06T10:10:36.000
1410,14774,30,2023-09-06T10:10:36.000
1411,14764,16,2023-09-06T10:10:36.000
1412,14768,33,2023-09-06T10:10:36.000
1413,14749,23,2023-09-06T10:10:37.000
1414,14747,20,2023-09-06T10:10:37.000
1415,14748,18,2023-09-06T10:10:37.000
1416,14750,25,2023-09-06T10:10:37.000
1417,14752,27,2023-09-06T10:10:37.000
1418,14753,16,2023-09-06T10:10:37.000
1419,14754,25,2023-09-06T10:10:37.000
1420,14751,30,2023-09-06T10:10:37.000
1421,14039,25,2023-09-06T10:20:52.000
1422,14040,29,2023-09-06T10:20:52.000
1423,14042,28,2023-09-06T10:20:52.000
1424,14044,30,2023-09-06T10:20:52.000
1425,14043,23,2023-09-06T10:20:52.000
1426,14046,18,2023-09-06T10:20:52.000
1427,14050,25,2023-09-06T10:20:52.000
1428,14053,27,2023-09-06T10:20:52.000
1429,14054,33,2023-09-06T10:20:52.000
1430,14055,30,2023-09-06T10:20:52.000
1431,14045,26,2023-09-06T10:20:52.000
1432,14029,18,2023-09-06T10:20:53.000
1433,14023,29,2023-09-06T10:20:53.000
1434,14025,29,2023-09-06T10:20:53.000
1435,14026,26,2023-09-06T10:20:53.000
1436,14028,26,2023-09-06T10:20:53.000
1437,14030,29,2023-09-06T10:20:53.000
1438,14034,14,2023-09-06T10:20:53.000
1439,14032,38,2023-09-06T10:20:53.000
1440,14033,22,2023-09-06T10:20:53.000
1441,14035,22,2023-09-06T10:20:53.000
1442,14036,24,2023-09-06T10:20:53.000
1443,14037,18,2023-09-06T10:20:53.000
1444,14031,33,2023-09-06T10:20:53.000
1445,13312,22,2023-09-06T10:31:02.000
1446,13313,25,2023-09-06T10:31:02.000
1447,13314,27,2023-09-06T10:31:02.000
1448,13315,26,2023-09-06T10:31:02.000
1449,13316,27,2023-09-06T10:31:02.000
1450,13317,21,2023-09-06T10:31:02.000
1451,13319,29,2023-09-06T10:31:02.000
1452,13318,19,2023-09-06T10:31:02.000
1453,13321,27,2023-09-06T10:31:02.000
1454,13322,27,2023-09-06T10:31:02.000
1455,13324,29,2023-09-06T10:31:02.000
1456,13325,16,2023-09-06T10:31:02.000
1457,13326,30,2023-09-06T10:31:02.000
1458,13327,29,2023-09-06T10:31:02.000
1459,13328,27,2023-09-06T10:31:02.000
1460,13329,24,2023-09-06T10:31:02.000
1461,13320,25,2023-09-06T10:31:02.000
1462,12579,23,2023-09-06T10:40:15.000
1463,12580,29,2023-09-06T10:40:15.000
1464,12581,32,2023-09-06T10:40:15.000
1465,12587,28,2023-09-06T10:40:15.000
1466,12588,25,2023-09-06T10:40:15.000
1467,12589,29,2023-09-06T10:40:15.000
1468,12591,25,2023-09-06T10:40:15.000
1469,12584,19,2023-09-06T10:40:15.000
1470,12569,11,2023-09-06T10:40:16.000
1471,12565,21,2023-09-06T10:40:16.000
1472,12566,21,2023-09-06T10:40:16.000
1473,12567,21,2023-09-06T10:40:16.000
1474,12568,31,2023-09-06T10:40:16.000
1475,12570,27,2023-09-06T10:40:16.000
1476,12573,28,2023-09-06T10:40:16.000
1477,12572,22,2023-09-06T10:40:16.000
1478,12574,23,2023-09-06T10:40:16.000
1479,12576,11,2023-09-06T10:40:16.000
1480,12577,19,2023-09-06T10:40:16.000
1481,12578,27,2023-09-06T10:40:16.000
1482,12571,28,2023-09-06T10:40:16.000
1483,11871,26,2023-09-06T10:50:28.000
1484,11870,26,2023-09-06T10:50:28.000
1485,11869,32,2023-09-06T10:50:28.000
1486,11868,33,2023-09-06T10:50:28.000
1487,11865,31,2023-09-06T10:50:28.000
1488,11866,23,2023-09-06T10:50:28.000
1489,11864,22,2023-09-06T10:50:28.000
1490,11863,21,2023-09-06T10:50:28.000
1491,11872,27,2023-09-06T10:50:28.000
1492,11867,35,2023-09-06T10:50:28.000
1493,11873,29,2023-09-06T10:50:28.000
1494,11885,27,2023-09-06T10:50:28.000
1495,11875,36,2023-09-06T10:50:28.000
1496,11876,26,2023-09-06T10:50:28.000
1497,11877,29,2023-09-06T10:50:28.000
1498,11878,22,2023-09-06T10:50:28.000
1499,11880,30,2023-09-06T10:50:28.000
1500,11881,28,2023-09-06T10:50:28.000
1501,11882,27,2023-09-06T10:50:28.000
1502,11883,19,2023-09-06T10:50:28.000
1503,11884,28,2023-09-06T10:50:28.000
1504,11874,18,2023-09-06T10:50:28.000
1505,11886,29,2023-09-06T10:50:28.000
1506,11168,31,2023-09-06T11:01:14.000
1507,11165,24,2023-09-06T11:01:14.000
1508,11164,29,2023-09-06T11:01:14.000
1509,11169,28,2023-09-06T11:01:14.000
1510,11162,23,2023-09-06T11:01:14.000
1511,11161,28,2023-09-06T11:01:14.000
1512,11163,16,2023-09-06T11:01:14.000
1513,11171,33,2023-09-06T11:01:14.000
1514,11167,27,2023-09-06T11:01:14.000
1515,11173,25,2023-09-06T11:01:14.000
1516,11174,33,2023-09-06T11:01:14.000
1517,11176,23,2023-09-06T11:01:14.000
1518,11185,34,2023-09-06T11:01:14.000
1519,11179,33,2023-09-06T11:01:14.000
1520,11180,29,2023-09-06T11:01:14.000
1521,11182,23,2023-09-06T11:01:14.000
1522,11183,24,2023-09-06T11:01:14.000
1523,11184,31,2023-09-06T11:01:14.000
1524,11172,33,2023-09-06T11:01:14.000
1525,11151,28,2023-09-06T11:01:15.000
1526,11152,25,2023-09-06T11:01:15.000
1527,11155,22,2023-09-06T11:01:15.000
1528,11157,25,2023-09-06T11:01:15.000
1529,11158,19,2023-09-06T11:01:15.000
1530,11160,21,2023-09-06T11:01:15.000
1531,11156,28,2023-09-06T11:01:15.000
1532,10443,25,2023-09-06T11:10:33.000
1533,10437,27,2023-09-06T11:10:33.000
1534,10439,21,2023-09-06T11:10:33.000
1535,10441,32,2023-09-06T11:10:33.000
1536,10442,23,2023-09-06T11:10:33.000
1537,10445,25,2023-09-06T11:10:33.000
1538,10452,24,2023-09-06T11:10:33.000
1539,10447,27,2023-09-06T11:10:33.000
1540,10448,24,2023-09-06T11:10:33.000
1541,10449,25,2023-09-06T11:10:33.000
1542,10450,27,2023-09-06T11:10:33.000
1543,10451,29,2023-09-06T11:10:33.000
1544,10446,28,2023-09-06T11:10:33.000
1545,10429,17,2023-09-06T11:10:34.000
1546,10430,25,2023-09-06T11:10:34.000
1547,10432,25,2023-09-06T11:10:34.000
1548,10431,29,2023-09-06T11:10:34.000
1549,10434,24,2023-09-06T11:10:34.000
1550,10435,19,2023-09-06T11:10:34.000
1551,10436,20,2023-09-06T11:10:34.000
1552,10433,27,2023-09-06T11:10:34.000
1553,9740,25,2023-09-06T11:20:49.000
1554,9742,25,2023-09-06T11:20:49.000
1555,9744,20,2023-09-06T11:20:49.000
1556,9747,23,2023-09-06T11:20:49.000
1557,9750,24,2023-09-06T11:20:49.000
1558,9752,23,2023-09-06T11:20:49.000
1559,9753,27,2023-09-06T11:20:49.000
1560,9754,23,2023-09-06T11:20:49.000
1561,9756,28,2023-09-06T11:20:49.000
1562,9751,26,2023-09-06T11:20:49.000
1563,9758,35,2023-09-06T11:20:49.000
1564,9759,17,2023-09-06T11:20:49.000
1565,9760,25,2023-09-06T11:20:49.000
1566,9761,24,2023-09-06T11:20:49.000
1567,9762,15,2023-09-06T11:20:49.000
1568,9763,23,2023-09-06T11:20:49.000
1569,9764,28,2023-09-06T11:20:49.000
1570,9765,31,2023-09-06T11:20:49.000
1571,9766,19,2023-09-06T11:20:49.000
1572,9757,25,2023-09-06T11:20:49.000
1573,9734,24,2023-09-06T11:20:50.000
1574,9738,28,2023-09-06T11:20:50.000
1575,9739,22,2023-09-06T11:20:50.000
1576,9737,25,2023-09-06T11:20:50.000
1577,9042,25,2023-09-06T11:30:59.000
1578,9033,25,2023-09-06T11:30:59.000
1579,9034,26,2023-09-06T11:30:59.000
1580,9035,28,2023-09-06T11:30:59.000
1581,9038,33,2023-09-06T11:30:59.000
1582,9039,23,2023-09-06T11:30:59.000
1583,9041,18,2023-09-06T11:30:59.000
1584,9043,23,2023-09-06T11:30:59.000
1585,9058,27,2023-09-06T11:30:59.000
1586,9046,24,2023-09-06T11:30:59.000
1587,9047,23,2023-09-06T11:30:59.000
1588,9048,26,2023-09-06T11:30:59.000
1589,9052,27,2023-09-06T11:30:59.000
1590,9053,28,2023-09-06T11:30:59.000
1591,9054,23,2023-09-06T11:30:59.000
1592,9057,34,2023-09-06T11:30:59.000
1593,9044,28,2023-09-06T11:30:59.000
1594,9022,25,2023-09-06T11:31:00.000
1595,9023,28,2023-09-06T11:31:00.000
1596,9024,27,2023-09-06T11:31:00.000
1597,9026,17,2023-09-06T11:31:00.000
1598,9021,27,2023-09-06T11:31:00.000
1599,9028,27,2023-09-06T11:31:00.000
1600,9029,16,2023-09-06T11:31:00.000
1601,9031,20,2023-09-06T11:31:00.000
1602,9032,20,2023-09-06T11:31:00.000
1603,9027,25,2023-09-06T11:31:00.000
1604,8291,22,2023-09-06T11:40:14.000
1605,8288,35,2023-09-06T11:40:14.000
1606,8271,21,2023-09-06T11:40:15.000
1607,8270,17,2023-09-06T11:40:15.000
1608,8269,25,2023-09-06T11:40:15.000
1609,8268,22,2023-09-06T11:40:15.000
1610,8267,23,2023-09-06T11:40:15.000
1611,8263,31,2023-09-06T11:40:15.000
1612,8265,24,2023-09-06T11:40:15.000
1613,8264,27,2023-09-06T11:40:15.000
1614,8262,27,2023-09-06T11:40:15.000
1615,8261,25,2023-09-06T11:40:15.000
1616,8272,27,2023-09-06T11:40:15.000
1617,8266,31,2023-09-06T11:40:15.000
1618,8273,23,2023-09-06T11:40:15.000
1619,8275,29,2023-09-06T11:40:15.000
1620,8285,25,2023-09-06T11:40:15.000
1621,8276,26,2023-09-06T11:40:15.000
1622,8277,28,2023-09-06T11:40:15.000
1623,8278,14,2023-09-06T11:40:15.000
1624,8279,20,2023-09-06T11:40:15.000
1625,8280,34,2023-09-06T11:40:15.000
1626,8281,29,2023-09-06T11:40:15.000
1627,8282,27,2023-09-06T11:40:15.000
1628,8283,25,2023-09-06T11:40:15.000
1629,8284,23,2023-09-06T11:40:15.000
1630,8287,25,2023-09-06T11:40:15.000
1631,8286,19,2023-09-06T11:40:15.000
1632,8274,24,2023-09-06T11:40:15.000
1633,7580,20,2023-09-06T11:50:26.000
1634,7582,28,2023-09-06T11:50:26.000
1635,7589,29,2023-09-06T11:50:26.000
1636,7592,25,2023-09-06T11:50:26.000
1637,7591,22,2023-09-06T11:50:26.000
1638,7563,21,2023-09-06T11:50:27.000
1639,7562,23,2023-09-06T11:50:27.000
1640,7561,25,2023-09-06T11:50:27.000
1641,7560,23,2023-09-06T11:50:27.000
1642,7564,26,2023-09-06T11:50:27.000
1643,7557,33,2023-09-06T11:50:27.000
1644,7556,21,2023-09-06T11:50:27.000
1645,7554,31,2023-09-06T11:50:27.000
1646,7553,27,2023-09-06T11:50:27.000
1647,7559,27,2023-09-06T11:50:27.000
1648,7565,26,2023-09-06T11:50:27.000
1649,7572,33,2023-09-06T11:50:27.000
1650,7567,23,2023-09-06T11:50:27.000
1651,7578,20,2023-09-06T11:50:27.000
1652,7577,18,2023-09-06T11:50:27.000
1653,7576,31,2023-09-06T11:50:27.000
1654,7575,23,2023-09-06T11:50:27.000
1655,7574,18,2023-09-06T11:50:27.000
1656,7566,19,2023-09-06T11:50:27.000
1657,7571,25,2023-09-06T11:50:27.000
1658,7570,22,2023-09-06T11:50:27.000
1659,7569,35,2023-09-06T11:50:27.000
1660,7568,25,2023-09-06T11:50:27.000
1661,7573,27,2023-09-06T11:50:27.000
1662,6861,25,2023-09-06T12:01:14.000
1663,6860,25,2023-09-06T12:01:14.000
1664,6859,31,2023-09-06T12:01:14.000
1665,6858,30,2023-09-06T12:01:14.000
1666,6857,26,2023-09-06T12:01:14.000
1667,6856,23,2023-09-06T12:01:14.000
1668,6854,23,2023-09-06T12:01:14.000
1669,6853,20,2023-09-06T12:01:14.000
1670,6852,23,2023-09-06T12:01:14.000
1671,6851,27,2023-09-06T12:01:14.000
1672,6862,26,2023-09-06T12:01:14.000
1673,6849,14,2023-09-06T12:01:14.000
1674,6855,20,2023-09-06T12:01:14.000
1675,6850,27,2023-09-06T12:01:14.000
1676,6867,38,2023-09-06T12:01:14.000
1677,6868,13,2023-09-06T12:01:14.000
1678,6881,18,2023-09-06T12:01:14.000
1679,6880,27,2023-09-06T12:01:14.000
1680,6864,18,2023-09-06T12:01:14.000
1681,6878,29,2023-09-06T12:01:14.000
1682,6877,28,2023-09-06T12:01:14.000
1683,6876,24,2023-09-06T12:01:14.000
1684,6879,23,2023-09-06T12:01:14.000
1685,6874,23,2023-09-06T12:01:14.000
1686,6873,25,2023-09-06T12:01:14.000
1687,6872,22,2023-09-06T12:01:14.000
1688,6871,22,2023-09-06T12:01:14.000
1689,6870,23,2023-09-06T12:01:14.000
1690,6869,25,2023-09-06T12:01:14.000
1691,6875,23,2023-09-06T12:01:14.000
1692,6171,34,2023-09-06T12:10:31.000
1693,6170,28,2023-09-06T12:10:31.000
1694,6150,24,2023-09-06T12:10:32.000
1695,6151,27,2023-09-06T12:10:32.000
1696,6155,12,2023-09-06T12:10:32.000
1697,6152,15,2023-09-06T12:10:32.000
1698,6153,36,2023-09-06T12:10:32.000
1699,6154,26,2023-09-06T12:10:32.000
1700,6156,27,2023-09-06T12:10:32.000
1701,6163,23,2023-09-06T12:10:32.000
1702,6158,30,2023-09-06T12:10:32.000
1703,6165,24,2023-09-06T12:10:32.000
1704,6164,30,2023-09-06T12:10:32.000
1705,6162,24,2023-09-06T12:10:32.000
1706,6157,27,2023-09-06T12:10:32.000
1707,6160,20,2023-09-06T12:10:32.000
1708,6159,20,2023-09-06T12:10:32.000
1709,6161,30,2023-09-06T12:10:32.000
1710,6149,19,2023-09-06T12:10:33.000
1711,6148,23,2023-09-06T12:10:33.000
1712,6147,23,2023-09-06T12:10:33.000
1713,6146,13,2023-09-06T12:10:33.000
1714,6145,18,2023-09-06T12:10:33.000
1715,6144,16,2023-09-06T12:10:33.000
1716,6143,19,2023-09-06T12:10:33.000
1717,6142,16,2023-09-06T12:10:33.000
1718,6141,23,2023-09-06T12:10:33.000
1719,5490,21,2023-09-06T12:20:50.000
1720,5496,20,2023-09-06T12:20:50.000
1721,5465,33,2023-09-06T12:20:51.000
1722,5466,20,2023-09-06T12:20:51.000
1723,5467,23,2023-09-06T12:20:51.000
1724,5468,24,2023-09-06T12:20:51.000
1725,5469,25,2023-09-06T12:20:51.000
1726,5470,10,2023-09-06T12:20:51.000
1727,5471,26,2023-09-06T12:20:51.000
1728,5472,29,2023-09-06T12:20:51.000
1729,5473,21,2023-09-06T12:20:51.000
1730,5474,23,2023-09-06T12:20:51.000
1731,5475,23,2023-09-06T12:20:51.000
1732,5479,33,2023-09-06T12:20:51.000
1733,5477,25,2023-09-06T12:20:51.000
1734,5489,25,2023-09-06T12:20:51.000
1735,5488,25,2023-09-06T12:20:51.000
1736,5476,27,2023-09-06T12:20:51.000
1737,5486,25,2023-09-06T12:20:51.000
1738,5485,16,2023-09-06T12:20:51.000
1739,5487,21,2023-09-06T12:20:51.000
1740,5483,22,2023-09-06T12:20:51.000
1741,5481,25,2023-09-06T12:20:51.000
1742,5480,18,2023-09-06T12:20:51.000
1743,5478,25,2023-09-06T12:20:51.000
1744,5484,18,2023-09-06T12:20:51.000
1745,4774,25,2023-09-06T12:31:00.000
1746,4765,26,2023-09-06T12:31:00.000
1747,4768,24,2023-09-06T12:31:00.000
1748,4769,25,2023-09-06T12:31:00.000
1749,4770,34,2023-09-06T12:31:00.000
1750,4772,24,2023-09-06T12:31:00.000
1751,4773,25,2023-09-06T12:31:00.000
1752,4777,28,2023-09-06T12:31:00.000
1753,4766,23,2023-09-06T12:31:00.000
1754,4779,25,2023-09-06T12:31:00.000
1755,4780,28,2023-09-06T12:31:00.000
1756,4781,25,2023-09-06T12:31:00.000
1757,4783,20,2023-09-06T12:31:00.000
1758,4784,23,2023-09-06T12:31:00.000
1759,4785,19,2023-09-06T12:31:00.000
1760,4778,29,2023-09-06T12:31:00.000
1761,4786,32,2023-09-06T12:31:00.000
1762,4787,29,2023-09-06T12:31:00.000
1763,4750,23,2023-09-06T12:31:01.000
1764,4751,26,2023-09-06T12:31:01.000
1765,4752,23,2023-09-06T12:31:01.000
1766,4753,18,2023-09-06T12:31:01.000
1767,4754,32,2023-09-06T12:31:01.000
1768,4755,22,2023-09-06T12:31:01.000
1769,4763,18,2023-09-06T12:31:01.000
1770,4758,20,2023-09-06T12:31:01.000
1771,4759,24,2023-09-06T12:31:01.000
1772,4760,30,2023-09-06T12:31:01.000
1773,4761,29,2023-09-06T12:31:01.000
1774,4762,27,2023-09-06T12:31:01.000
1775,4764,30,2023-09-06T12:31:01.000
1776,4757,21,2023-09-06T12:31:01.000
1777,4061,26,2023-09-06T12:40:14.000
1778,4062,29,2023-09-06T12:40:14.000
1779,4063,22,2023-09-06T12:40:14.000
1780,4066,29,2023-09-06T12:40:14.000
1781,4064,18,2023-09-06T12:40:14.000
1782,4069,27,2023-09-06T12:40:14.000
1783,4070,30,2023-09-06T12:40:14.000
1784,4073,25,2023-09-06T12:40:14.000
1785,4075,25,2023-09-06T12:40:14.000
1786,4067,26,2023-09-06T12:40:14.000
1787,4041,25,2023-09-06T12:40:15.000
1788,4042,20,2023-09-06T12:40:15.000
1789,4043,28,2023-09-06T12:40:15.000
1790,4044,33,2023-09-06T12:40:15.000
1791,4045,26,2023-09-06T12:40:15.000
1792,4046,18,2023-09-06T12:40:15.000
1793,4047,22,2023-09-06T12:40:15.000
1794,4048,23,2023-09-06T12:40:15.000
1795,4049,27,2023-09-06T12:40:15.000
1796,4052,25,2023-09-06T12:40:15.000
1797,4051,27,2023-09-06T12:40:15.000
1798,4050,19,2023-09-06T12:40:15.000
1799,4059,27,2023-09-06T12:40:15.000
1800,4058,19,2023-09-06T12:40:15.000
1801,4057,35,2023-09-06T12:40:15.000
1802,4060,22,2023-09-06T12:40:15.000
1803,4055,38,2023-09-06T12:40:15.000
1804,4054,19,2023-09-06T12:40:15.000
1805,4053,22,2023-09-06T12:40:15.000
1806,4056,27,2023-09-06T12:40:15.000
1807,3359,29,2023-09-06T12:50:27.000
1808,3358,29,2023-09-06T12:50:27.000
1809,3357,23,2023-09-06T12:50:27.000
1810,3356,21,2023-09-06T12:50:27.000
1811,3355,22,2023-09-06T12:50:27.000
1812,3353,23,2023-09-06T12:50:27.000
1813,3352,12,2023-09-06T12:50:27.000
1814,3351,30,2023-09-06T12:50:27.000
1815,3349,23,2023-09-06T12:50:27.000
1816,3348,23,2023-09-06T12:50:27.000
1817,3360,27,2023-09-06T12:50:27.000
1818,3354,25,2023-09-06T12:50:27.000
1819,3350,18,2023-09-06T12:50:27.000
1820,3361,23,2023-09-06T12:50:27.000
1821,3364,27,2023-09-06T12:50:27.000
1822,3363,18,2023-09-06T12:50:27.000
1823,3377,18,2023-09-06T12:50:27.000
1824,3375,18,2023-09-06T12:50:27.000
1825,3374,35,2023-09-06T12:50:27.000
1826,3373,23,2023-09-06T12:50:27.000
1827,3372,19,2023-09-06T12:50:27.000
1828,3378,28,2023-09-06T12:50:27.000
1829,3370,28,2023-09-06T12:50:27.000
1830,3369,25,2023-09-06T12:50:27.000
1831,3368,14,2023-09-06T12:50:27.000
1832,3366,19,2023-09-06T12:50:27.000
1833,3365,18,2023-09-06T12:50:27.000
1834,3371,30,2023-09-06T12:50:27.000
1835,2630,25,2023-09-06T13:01:15.000
1836,2629,20,2023-09-06T13:01:15.000
1837,2628,33,2023-09-06T13:01:15.000
1838,2626,18,2023-09-06T13:01:15.000
1839,2623,26,2023-09-06T13:01:15.000
1840,2624,23,2023-09-06T13:01:15.000
1841,2622,23,2023-09-06T13:01:15.000
1842,2621,23,2023-09-06T13:01:15.000
1843,2631,23,2023-09-06T13:01:15.000
1844,2625,27,2023-09-06T13:01:15.000
1845,2632,31,2023-09-06T13:01:15.000
1846,2633,26,2023-09-06T13:01:15.000
1847,2634,28,2023-09-06T13:01:15.000
1848,2635,33,2023-09-06T13:01:15.000
1849,2636,26,2023-09-06T13:01:15.000
1850,2638,32,2023-09-06T13:01:15.000
1851,2639,18,2023-09-06T13:01:15.000
1852,2640,22,2023-09-06T13:01:15.000
1853,2641,20,2023-09-06T13:01:15.000
1854,2642,25,2023-09-06T13:01:15.000
1855,2643,29,2023-09-06T13:01:15.000
1856,2644,29,2023-09-06T13:01:15.000
1857,2645,27,2023-09-06T13:01:15.000
1858,1935,35,2023-09-06T13:10:35.000
1859,1936,38,2023-09-06T13:10:35.000
1860,1904,23,2023-09-06T13:10:36.000
1861,1905,27,2023-09-06T13:10:36.000
1862,1906,18,2023-09-06T13:10:36.000
1863,1907,32,2023-09-06T13:10:36.000
1864,1909,30,2023-09-06T13:10:36.000
1865,1910,27,2023-09-06T13:10:36.000
