,index,speed,time,start_latitude
245,42924,33,2023-09-06T01:10:17.000,41.8229970652
246,42910,25,2023-09-06T01:10:18.000,41.9905010348
247,42889,27,2023-09-06T01:10:18.000,41.983168718
248,42664,27,2023-09-06T01:20:38.000,41.8084267863
249,42665,31,2023-09-06T01:20:38.000,41.7792170504
250,42669,21,2023-09-06T01:20:38.000,41.8259389558
251,42670,28,2023-09-06T01:20:38.000,41.7938776185
252,42671,21,2023-09-06T01:20:38.000,41.7719786518
253,42672,32,2023-09-06T01:20:38.000,41.8390750509
254,42663,27,2023-09-06T01:20:38.000,41.8829972374
255,42674,26,2023-09-06T01:20:38.000,41.8760846544
256,42676,34,2023-09-06T01:20:38.000,41.8011472177
257,42677,25,2023-09-06T01:20:38.000,41.7865297579
258,42679,27,2023-09-06T01:20:38.000,41.76470325
259,42682,29,2023-09-06T01:20:38.000,41.8229970652
260,42684,29,2023-09-06T01:20:38.000,41.8666135775
261,42673,29,2023-09-06T01:20:38.000,41.7592331585
262,42639,25,2023-09-06T01:20:39.000,41.954013773
263,42647,24,2023-09-06T01:20:39.000,41.9613138803
264,42646,18,2023-09-06T01:20:39.000,41.983168718
265,42650,22,2023-09-06T01:20:39.000,41.9905010348
266,42652,29,2023-09-06T01:20:39.000,41.9758925735
267,42655,25,2023-09-06T01:20:39.000,41.9686159566
268,42649,20,2023-09-06T01:20:39.000,41.9467318416
269,42406,31,2023-09-06T01:30:50.000,41.9394618483
270,42387,32,2023-09-06T01:30:50.000,41.8390750509
271,42389,25,2023-09-06T01:30:50.000,41.9168064565
272,42393,20,2023-09-06T01:30:50.000,41.9321801597
273,42394,32,2023-09-06T01:30:50.000,41.7428167477
274,42395,28,2023-09-06T01:30:50.000,41.852032941
275,42403,27,2023-09-06T01:30:50.000,41.8666135775
276,42404,27,2023-09-06T01:30:50.000,41.8084267863
277,42405,25,2023-09-06T01:30:50.000,41.7501038593
278,42408,30,2023-09-06T01:30:50.000,41.7719786518
279,42419,25,2023-09-06T01:30:50.000,41.7865297579
280,42412,21,2023-09-06T01:30:50.000,41.9279828403
281,42410,24,2023-09-06T01:30:50.000,41.9249017152
282,42425,22,2023-09-06T01:30:50.000,41.9467318416
283,42423,26,2023-09-06T01:30:50.000,41.8011472177
284,42421,26,2023-09-06T01:30:50.000,41.7792170504
285,42426,31,2023-09-06T01:30:50.000,41.76470325
286,42416,33,2023-09-06T01:30:50.000,41.8156969641
287,42414,26,2023-09-06T01:30:50.000,41.7938776185
288,42413,29,2023-09-06T01:30:50.000,41.857516
289,42427,32,2023-09-06T01:30:50.000,41.7592331585
290,42381,29,2023-09-06T01:30:51.000,41.983168718
291,42369,31,2023-09-06T01:30:51.000,41.9905010348
292,42128,29,2023-09-06T01:40:03.000,41.983168718
293,42122,27,2023-09-06T01:40:03.000,41.8084267863
294,42126,27,2023-09-06T01:40:03.000,41.8957442792
295,42127,31,2023-09-06T01:40:03.000,41.8390750509
296,42130,34,2023-09-06T01:40:03.000,41.8156969641
297,42140,23,2023-09-06T01:40:03.000,41.9103219014
298,42133,21,2023-09-06T01:40:03.000,41.8259389558
299,42136,26,2023-09-06T01:40:03.000,41.8011472177
300,42138,25,2023-09-06T01:40:03.000,41.9168064565
301,42141,20,2023-09-06T01:40:03.000,41.9030171606
302,42131,35,2023-09-06T01:40:03.000,41.8229970652
303,41908,38,2023-09-06T01:50:16.000,41.7592331585
304,41907,24,2023-09-06T01:50:16.000,41.8011472177
305,41912,32,2023-09-06T01:50:16.000,41.7792170504
306,41922,31,2023-09-06T01:50:16.000,41.7719786518
307,41929,31,2023-09-06T01:50:16.000,41.7938776185
308,41928,30,2023-09-06T01:50:16.000,41.7865297579
309,41917,31,2023-09-06T01:50:16.000,41.76470325
310,41859,25,2023-09-06T01:50:17.000,41.857516
311,41861,25,2023-09-06T01:50:17.000,41.9686159566
312,41863,26,2023-09-06T01:50:17.000,41.8666135775
313,41864,27,2023-09-06T01:50:17.000,41.8829972374
314,41862,30,2023-09-06T01:50:17.000,41.9758925735
315,41873,18,2023-09-06T01:50:17.000,41.852032941
316,41876,29,2023-09-06T01:50:17.000,41.9905010348
317,41882,31,2023-09-06T01:50:17.000,41.983168718
318,41883,27,2023-09-06T01:50:17.000,41.9613138803
319,41868,31,2023-09-06T01:50:17.000,41.8760846544
320,41673,32,2023-09-06T02:01:07.000,41.9249017152
321,41662,35,2023-09-06T02:01:07.000,41.8229970652
322,41663,14,2023-09-06T02:01:07.000,41.8084267863
323,41667,27,2023-09-06T02:01:07.000,41.8390750509
324,41670,21,2023-09-06T02:01:07.000,41.9279828403
325,41672,33,2023-09-06T02:01:07.000,41.8156969641
326,41674,23,2023-09-06T02:01:07.000,41.9103219014
327,41681,26,2023-09-06T02:01:07.000,41.852032941
328,41677,26,2023-09-06T02:01:07.000,41.7719786518
329,41679,24,2023-09-06T02:01:07.000,41.9321801597
330,41680,34,2023-09-06T02:01:07.000,41.9467318416
331,41682,24,2023-09-06T02:01:07.000,41.8259389558
332,41684,31,2023-09-06T02:01:07.000,41.9168064565
333,41685,29,2023-09-06T02:01:07.000,41.9394618483
334,41675,24,2023-09-06T02:01:07.000,41.954013773
335,41511,33,2023-09-06T02:10:16.000,41.7792170504
336,41505,27,2023-09-06T02:10:16.000,41.9103219014
337,41510,25,2023-09-06T02:10:16.000,41.9168064565
338,41514,27,2023-09-06T02:10:16.000,41.8084267863
339,41530,21,2023-09-06T02:10:16.000,41.7865297579
340,41523,23,2023-09-06T02:10:16.000,41.8957442792
341,41522,24,2023-09-06T02:10:16.000,41.9030171606
342,41535,27,2023-09-06T02:10:16.000,41.8011472177
343,41529,27,2023-09-06T02:10:16.000,41.7938776185
344,41531,27,2023-09-06T02:10:16.000,41.8156969641
345,41335,22,2023-09-06T02:20:36.000,41.9905010348
346,41326,25,2023-09-06T02:20:36.000,41.9613138803
347,41327,29,2023-09-06T02:20:36.000,41.8666135775
348,41328,31,2023-09-06T02:20:36.000,41.9686159566
349,41329,24,2023-09-06T02:20:36.000,41.9467318416
350,41330,29,2023-09-06T02:20:36.000,41.857516
351,41331,25,2023-09-06T02:20:36.000,41.954013773
352,41332,27,2023-09-06T02:20:36.000,41.8829972374
353,41336,29,2023-09-06T02:20:36.000,41.76470325
354,41340,26,2023-09-06T02:20:36.000,41.983168718
355,41341,11,2023-09-06T02:20:36.000,41.7792170504
356,41342,25,2023-09-06T02:20:36.000,41.7719786518
357,41343,25,2023-09-06T02:20:36.000,41.8760846544
358,41344,29,2023-09-06T02:20:36.000,41.852032941
359,41345,27,2023-09-06T02:20:36.000,41.9758925735
360,41338,28,2023-09-06T02:20:36.000,41.7592331585
361,41189,25,2023-09-06T02:30:49.000,41.9103219014
362,41186,31,2023-09-06T02:30:49.000,41.9905010348
363,41194,27,2023-09-06T02:30:49.000,41.8156969641
364,41178,37,2023-09-06T02:30:49.000,41.852032941
365,41182,38,2023-09-06T02:30:49.000,41.8229970652
366,41195,27,2023-09-06T02:30:49.000,41.9394618483
367,41219,24,2023-09-06T02:30:49.000,41.9321801597
368,41202,23,2023-09-06T02:30:49.000,41.983168718
369,41203,24,2023-09-06T02:30:49.000,41.9467318416
370,41207,27,2023-09-06T02:30:49.000,41.9279828403
371,41215,27,2023-09-06T02:30:49.000,41.9249017152
372,41223,19,2023-09-06T02:30:49.000,41.8259389558
373,41224,27,2023-09-06T02:30:49.000,41.9168064565
374,41198,41,2023-09-06T02:30:49.000,41.8390750509
375,41054,35,2023-09-06T02:40:01.000,41.8011472177
376,41061,29,2023-09-06T02:40:01.000,41.7865297579
377,41052,30,2023-09-06T02:40:01.000,41.7938776185
378,41072,27,2023-09-06T02:40:01.000,41.8156969641
379,41076,29,2023-09-06T02:40:01.000,41.8084267863
380,41064,31,2023-09-06T02:40:01.000,41.7792170504
381,41038,23,2023-09-06T02:40:02.000,41.9103219014
382,41035,21,2023-09-06T02:40:02.000,41.8829972374
383,41033,25,2023-09-06T02:40:02.000,41.9030171606
384,41032,24,2023-09-06T02:40:02.000,41.8957442792
385,41029,31,2023-09-06T02:40:02.000,41.983168718
386,41026,33,2023-09-06T02:40:02.000,41.9905010348
387,40920,29,2023-09-06T02:50:16.000,41.8760846544
388,40911,23,2023-09-06T02:50:16.000,41.9758925735
389,40913,23,2023-09-06T02:50:16.000,41.852032941
390,40917,31,2023-09-06T02:50:16.000,41.7592331585
391,40928,21,2023-09-06T02:50:16.000,41.9686159566
392,40902,26,2023-09-06T02:50:16.000,41.7792170504
393,40936,29,2023-09-06T02:50:16.000,41.8829972374
394,40938,29,2023-09-06T02:50:16.000,41.7719786518
395,40940,30,2023-09-06T02:50:16.000,41.857516
396,40941,31,2023-09-06T02:50:16.000,41.76470325
397,40942,29,2023-09-06T02:50:16.000,41.8666135775
398,40931,20,2023-09-06T02:50:16.000,41.983168718
399,40763,26,2023-09-06T03:01:03.000,41.9249017152
400,40764,31,2023-09-06T03:01:03.000,41.852032941
401,40765,27,2023-09-06T03:01:03.000,41.8259389558
402,40767,24,2023-09-06T03:01:03.000,41.9279828403
403,40784,27,2023-09-06T03:01:03.000,41.9905010348
404,40785,31,2023-09-06T03:01:03.000,41.8390750509
405,40766,25,2023-09-06T03:01:03.000,41.9613138803
406,40791,16,2023-09-06T03:01:03.000,41.8084267863
407,40792,33,2023-09-06T03:01:03.000,41.8229970652
408,40796,31,2023-09-06T03:01:03.000,41.8156969641
409,40799,28,2023-09-06T03:01:03.000,41.9394618483
410,40800,27,2023-09-06T03:01:03.000,41.9467318416
411,40806,25,2023-09-06T03:01:03.000,41.983168718
412,40811,27,2023-09-06T03:01:03.000,41.954013773
413,40787,23,2023-09-06T03:01:03.000,41.9321801597
414,40630,24,2023-09-06T03:10:16.000,41.9249017152
415,40632,27,2023-09-06T03:10:16.000,41.76470325
416,40635,23,2023-09-06T03:10:16.000,41.9030171606
417,40636,18,2023-09-06T03:10:16.000,41.9168064565
418,40637,26,2023-09-06T03:10:16.000,41.8011472177
419,40647,27,2023-09-06T03:10:16.000,41.7865297579
420,40646,27,2023-09-06T03:10:16.000,41.7938776185
421,40651,21,2023-09-06T03:10:16.000,41.9279828403
422,40653,21,2023-09-06T03:10:16.000,41.9103219014
423,40657,31,2023-09-06T03:10:16.000,41.7792170504
424,40639,29,2023-09-06T03:10:16.000,41.7719786518
425,40526,24,2023-09-06T03:20:35.000,41.8957442792
426,40530,25,2023-09-06T03:20:35.000,41.9686159566
427,40548,14,2023-09-06T03:20:35.000,41.9030171606
428,40539,27,2023-09-06T03:20:35.000,41.7592331585
429,40552,24,2023-09-06T03:20:35.000,41.954013773
430,40532,28,2023-09-06T03:20:35.000,41.9613138803
431,40423,26,2023-09-06T03:30:49.000,41.9249017152
432,40422,25,2023-09-06T03:30:49.000,41.8829972374
433,40419,23,2023-09-06T03:30:49.000,41.8760846544
434,40411,25,2023-09-06T03:30:49.000,41.9321801597
435,40392,29,2023-09-06T03:30:49.000,41.9467318416
436,40385,29,2023-09-06T03:30:49.000,41.8666135775
437,40383,23,2023-09-06T03:30:49.000,41.954013773
438,40382,21,2023-09-06T03:30:49.000,41.9168064565
439,40372,27,2023-09-06T03:30:49.000,41.9279828403
440,40370,33,2023-09-06T03:30:49.000,41.9394618483
441,40198,27,2023-09-06T03:40:02.000,41.9030171606
442,40200,31,2023-09-06T03:40:02.000,41.852032941
443,40202,28,2023-09-06T03:40:02.000,41.8666135775
444,40219,28,2023-09-06T03:40:02.000,41.857516
445,40212,25,2023-09-06T03:40:02.000,41.9103219014
446,40217,12,2023-09-06T03:40:02.000,41.9168064565
447,40204,29,2023-09-06T03:40:02.000,41.8957442792
448,40028,23,2023-09-06T03:50:17.000,41.8259389558
449,40032,28,2023-09-06T03:50:17.000,41.9613138803
450,40033,29,2023-09-06T03:50:17.000,41.852032941
451,40036,11,2023-09-06T03:50:17.000,41.983168718
452,40038,27,2023-09-06T03:50:17.000,41.8760846544
453,40045,27,2023-09-06T03:50:17.000,41.8084267863
454,40039,30,2023-09-06T03:50:17.000,41.857516
455,40054,27,2023-09-06T03:50:17.000,41.9686159566
456,40057,27,2023-09-06T03:50:17.000,41.8666135775
457,40058,27,2023-09-06T03:50:17.000,41.9758925735
458,40059,28,2023-09-06T03:50:17.000,41.8390750509
459,40060,28,2023-09-06T03:50:17.000,41.8829972374
460,40062,35,2023-09-06T03:50:17.000,41.8229970652
461,40052,23,2023-09-06T03:50:17.000,41.8156969641
462,39816,20,2023-09-06T04:01:04.000,41.8084267863
463,39822,35,2023-09-06T04:01:04.000,41.8011472177
464,39823,26,2023-09-06T04:01:04.000,41.9103219014
465,39827,31,2023-09-06T04:01:04.000,41.8156969641
466,39829,27,2023-09-06T04:01:04.000,41.852032941
467,39831,28,2023-09-06T04:01:04.000,41.9321801597
468,39833,26,2023-09-06T04:01:04.000,41.954013773
469,39834,33,2023-09-06T04:01:04.000,41.8229970652
470,39837,27,2023-09-06T04:01:04.000,41.9168064565
471,39841,27,2023-09-06T04:01:04.000,41.7938776185
472,39842,24,2023-09-06T04:01:04.000,41.7792170504
473,39847,27,2023-09-06T04:01:04.000,41.9467318416
474,39851,16,2023-09-06T04:01:04.000,41.9279828403
475,39852,28,2023-09-06T04:01:04.000,41.9394618483
476,39858,32,2023-09-06T04:01:04.000,41.8390750509
477,39859,30,2023-09-06T04:01:04.000,41.7865297579
478,39861,27,2023-09-06T04:01:04.000,41.9249017152
479,39835,31,2023-09-06T04:01:04.000,41.8259389558
480,39579,31,2023-09-06T04:10:17.000,41.7792170504
481,39582,21,2023-09-06T04:10:17.000,41.7592331585
482,39585,27,2023-09-06T04:10:17.000,41.7719786518
