,index,speed,time,start_latitude
275,42922,30,2023-09-06T01:10:17.000,41.786527685
276,42692,29,2023-09-06T01:20:37.000,41.764701176
277,42661,28,2023-09-06T01:20:38.000,41.8084247143
278,42658,29,2023-09-06T01:20:38.000,41.9168043897
279,42659,22,2023-09-06T01:20:38.000,41.8229949942
280,42660,29,2023-09-06T01:20:38.000,41.793875546
281,42662,23,2023-09-06T01:20:38.000,41.9279807743
282,42666,27,2023-09-06T01:20:38.000,41.9321780939
283,42668,29,2023-09-06T01:20:38.000,41.8011451454
284,42675,25,2023-09-06T01:20:38.000,41.8259368847
285,42678,24,2023-09-06T01:20:38.000,41.9248996489
286,42680,25,2023-09-06T01:20:38.000,41.9103198343
287,42681,23,2023-09-06T01:20:38.000,41.9030150932
288,42683,27,2023-09-06T01:20:38.000,41.786527685
289,42667,33,2023-09-06T01:20:38.000,41.8156948926
290,42411,28,2023-09-06T01:30:50.000,41.9686138926
291,42390,24,2023-09-06T01:30:50.000,41.8666115084
292,42391,23,2023-09-06T01:30:50.000,41.9394597831
293,42398,27,2023-09-06T01:30:50.000,41.9540117081
294,42399,23,2023-09-06T01:30:50.000,41.8520308712
295,42420,21,2023-09-06T01:30:50.000,41.764701176
296,42415,23,2023-09-06T01:30:50.000,41.9613118159
297,42422,30,2023-09-06T01:30:50.000,41.8259368847
298,42428,27,2023-09-06T01:30:50.000,41.857496
299,42431,30,2023-09-06T01:30:50.000,41.8390729803
300,42402,26,2023-09-06T01:30:50.000,41.9467297764
301,42163,27,2023-09-06T01:40:02.000,41.8957422115
302,42155,30,2023-09-06T01:40:02.000,41.97589051
303,42168,27,2023-09-06T01:40:02.000,41.786527685
304,42144,17,2023-09-06T01:40:02.000,41.8666115084
305,42153,27,2023-09-06T01:40:02.000,41.7792149771
306,42169,26,2023-09-06T01:40:02.000,41.8760825857
307,42152,24,2023-09-06T01:40:02.000,41.8906470248
308,42171,22,2023-09-06T01:40:02.000,41.9613118159
309,42172,27,2023-09-06T01:40:02.000,41.764701176
310,42173,30,2023-09-06T01:40:02.000,41.7592310843
311,42175,23,2023-09-06T01:40:02.000,41.9686138926
312,42170,31,2023-09-06T01:40:02.000,41.7501017847
313,42185,20,2023-09-06T01:40:02.000,41.8829951691
314,42186,27,2023-09-06T01:40:02.000,41.7719765782
315,41884,27,2023-09-06T01:50:16.000,41.8011451454
316,41885,23,2023-09-06T01:50:16.000,41.8957422115
317,41887,22,2023-09-06T01:50:16.000,41.9103198343
318,41888,30,2023-09-06T01:50:16.000,41.7501017847
319,41895,27,2023-09-06T01:50:16.000,41.786527685
320,41910,24,2023-09-06T01:50:16.000,41.9030150932
321,41933,29,2023-09-06T01:50:16.000,41.793875546
322,41923,26,2023-09-06T01:50:16.000,41.8084247143
